id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31601E+18,,,,1.31544E+18,quoted,,positive,0.309196,0.144455,0.302032,0.071134,0.055194,0.128975,1.31544E+18,,-0.642711,negative,,0.333548,0.022231,0.029813,0.080926,0.24958
1.31601E+18,,,,1.31585E+18,quoted,,negative,-0.864411,0.303051,0.309213,0.073336,0.119348,0.052772,1.31585E+18,,0.516286,positive,,0.249708,0.526937,0.082252,0.06406,0.037217
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.227078,0.260555,0.065037,0.063406,0.044095,1.316E+18,,0,neutral,,0.134131,0.317825,0.058929,0.281548,0.04887
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.198619,0.25989,0.007517,0.088883,0.042428,1.316E+18,,0,neutral,,0,0,0,0,0
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.166893,0.481178,0.055498,0.043922,0.065417,1.31601E+18,,0,neutral,,0.343073,0.02393,0.019779,0.098243,0.056177
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.859908,0.217607,0.031869,0.331208,0.090365,0.117968,1.31601E+18,,-0.885551,negative,,0.239243,0.0778,0.037419,0.214174,0.089686
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.931704,0.349352,0.167599,0.051762,0.075442,0.057688,1.31601E+18,,-0.790008,negative,,0.418522,0.050403,0.028798,0.148745,0.079967
1.31601E+18,,,,1.31598E+18,quoted,,positive,0.648691,0.29069,0.278003,0.11981,0.053728,0.055025,1.31598E+18,,0,neutral,,0.177762,0.192133,0.071086,0.145831,0.149342
1.31601E+18,,,,1.31565E+18,quoted,,negative,-0.565158,0.181249,0.172231,0.372389,0.038694,0.100486,1.31565E+18,,-0.684807,negative,,0.266067,0.303585,0.095917,0.112073,0.214637
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.551742,0.120755,0.260836,0.096517,0.182077,0.090969,1.31601E+18,,-0.790008,negative,,0.418522,0.050403,0.028798,0.148745,0.079967
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.098404,0.456624,0.163511,0.040677,0.055601,1.316E+18,,0,neutral,,0.107765,0.08142,0.194451,0.071192,0.032518
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.981532,0.099003,0.178324,0.140509,0.061755,0.142985,1.316E+18,,-0.746147,negative,,0.303911,0.259113,0.087256,0.07312,0.044218
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.181438,0.427511,0.051953,0.049248,0.03349,1.31601E+18,,0.283773,positive,,0.371681,0.240511,0.058285,0.076237,0.09297
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.201744,0.30543,0.071752,0.059938,0.07448,1.31601E+18,,-0.480973,negative,,0.097587,0.249531,0.062236,0.11267,0.062611
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.930592,0.345663,0.351851,0.06045,0.092483,0.035504,1.31601E+18,,-0.791742,negative,,0.242199,0.21782,0.067763,0.051089,0.059514
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.80902,0.355656,0.206596,0.060225,0.106942,0.105027,1.31601E+18,,-0.65406,negative,,0.280717,0.246999,0.20751,0.062918,0.14302
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.060892,0.343814,0.072467,0.138671,0.0896,1.316E+18,,-0.948683,negative,,0.427814,0.159433,0.064564,0.21969,0.055378
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.806769,0.188546,0.237546,0.089093,0.075275,0.09003,1.31601E+18,,-0.586762,negative,,0.51781,0.106894,0.074032,0.022238,0.045559
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.922256,0.204585,0.152515,0.07395,0.126605,0.155163,1.31601E+18,,-0.727324,negative,,0.255005,0.141062,0.073188,0.160219,0.057412
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.916535,0.273785,0.26996,0.100505,0.097833,0.049786,1.316E+18,,-0.494562,negative,,0.3015,0.324311,0.019848,0.051062,0.065175
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.926601,0.18873,0.109525,0.121589,0.241157,0.071097,1.31601E+18,,0.441553,positive,,0.40118,0.079675,0.066056,0.091343,0.196075
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.772823,0.155208,0.44801,0.066044,0.04411,0.066325,1.316E+18,,0,neutral,,0.195334,0.479982,0.064262,0.037758,0.05177
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.323893,0.238633,0.342646,0.081722,0.041145,0.220876,1.31601E+18,,0.441553,positive,,0.40118,0.079675,0.066056,0.091343,0.196075
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.282891,0.272538,0.118934,0.106624,0.118189,0.235281,1.31601E+18,,-0.480973,negative,,0.097587,0.249531,0.062236,0.11267,0.062611
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.675551,0.154513,0.277174,0.298466,0.050108,0.042954,1.31601E+18,,-0.860861,negative,,0.335316,0.105731,0.067445,0.138834,0.038809
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.623336,0.166518,0.313952,0.1942,0.06876,0.092891,1.31601E+18,,0.441553,positive,,0.40118,0.079675,0.066056,0.091343,0.196075
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.662632,0.169833,0.137693,0.181117,0.243444,0.096677,1.31601E+18,,0.737582,positive,,0.141588,0.437556,0.011707,0.028103,0.071067
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.791836,0.171376,0.375188,0.040123,0.186578,0.067953,1.31601E+18,,-0.477725,negative,,0.258998,0.159528,0.337928,0.049572,0.047371
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.733954,0.319805,0.172645,0.039846,0.077944,0.192081,1.316E+18,,-0.358069,negative,,0.206932,0.444474,0.021858,0.193966,0.043205
1.31601E+18,,,,1.31587E+18,quoted,,negative,-0.77917,0.296155,0.281447,0.077871,0.092593,0.056328,1.31587E+18,,0.370631,positive,,0.207507,0.295416,0.056222,0.082572,0.145816
1.31601E+18,,,,1.31589E+18,quoted,,positive,0.624062,0.222786,0.243632,0.106919,0.076876,0.232841,1.31589E+18,,0,neutral,,0.183855,0.414173,0.093441,0.042852,0.05137
1.31601E+18,,,,1.31601E+18,quoted,,neutral,0,0.113381,0.605833,0.031676,0.102167,0.032955,1.31601E+18,,0,neutral,,0.343073,0.02393,0.019779,0.098243,0.056177
1.31601E+18,,,,1.31601E+18,quoted,,positive,0.699294,0.282488,0.230703,0.076283,0.049853,0.210518,1.31601E+18,,0,neutral,,0.118051,0.236698,0.041206,0.266686,0.037783
1.31601E+18,,,,1.316E+18,quoted,,negative,-0.662203,0.157401,0.345184,0.05501,0.095211,0.10895,1.316E+18,,-0.494562,negative,,0.3015,0.324311,0.019848,0.051062,0.065175
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.947554,0.154498,0.400165,0.073384,0.060198,0.243908,1.31601E+18,,0.821746,positive,,0.158023,0.424819,0.027249,0.062676,0.128131
1.31601E+18,,,,1.31588E+18,quoted,,negative,-0.784011,0.231295,0.235082,0.066771,0.067046,0.067848,1.31588E+18,,-0.611198,negative,,0.45248,0.185759,0.084817,0.09084,0.058166
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.871695,0.185332,0.127667,0.06053,0.351232,0.146898,1.31601E+18,,-0.491508,negative,,0.551681,0.376467,0.015345,0.045454,0.036235
1.31601E+18,,,,1.316E+18,quoted,,neutral,0,0.11576,0.459152,0.038179,0.066343,0.040668,1.316E+18,,0,neutral,,0.134131,0.317825,0.058929,0.281548,0.04887
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.629496,0.369219,0.338448,0.058677,0.034651,0.06663,1.31601E+18,,0.441553,positive,,0.40118,0.079675,0.066056,0.091343,0.196075
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.674925,0.138105,0.184907,0.013901,0.061157,0.046104,1.31601E+18,,0.274582,positive,,0.152602,0.199217,0.07488,0.054158,0.047684
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.78968,0.23166,0.107275,0.028377,0.371131,0.035281,1.31601E+18,,-0.768323,negative,,0.225358,0.206277,0.095684,0.071585,0.103323
1.31601E+18,,,,1.31601E+18,quoted,,negative,-0.743702,0.390311,0.171932,0.077128,0.1209,0.100092,1.31601E+18,,-0.69848,negative,,0.144893,0.09225,0.122114,0.433636,0.041691
1.31601E+18,,,,1.31497E+18,quoted,,neutral,0,0.4028,0.18653,0.060462,0.140865,0.060713,1.31497E+18,,0.460586,positive,,0.20257,0.233351,0.041356,0.23302,0.079683
