id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.249267,0.309578,0.042933,0.045524,0.062374,1.31545E+18,,-0.611501,negative,,0.377427,0.182056,0.184041,0.028626,0.15881
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.250116,0.253875,0.108554,0.094009,0.042454,1.31545E+18,,-0.570819,negative,,0.511869,0.33252,0.053374,0.176892,0.02966
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.875142,0.079453,0.770926,0.059465,0.089592,0.035335,1.31545E+18,,-0.611501,negative,,0.377427,0.182056,0.184041,0.028626,0.15881
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.975669,0.3231,0.194773,0.134388,0.161068,0.085524,1.31545E+18,,-0.565066,negative,,0.276071,0.122414,0.20096,0.128132,0.09661
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.847315,0.221713,0.359402,0.090104,0.066469,0.091491,1.31545E+18,,0.545135,positive,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.191406,0.21423,0.025706,0.387629,0.01943,1.31545E+18,,-0.982824,negative,,0.530204,0.163893,0.048286,0.144181,0.011148
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.245939,0.128311,0.606885,0.080292,0.069582,0.042544,1.31545E+18,,0.639242,positive,,0.069707,0.949781,0.04043,0.005315,0.010174
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.881682,0.100431,0.209032,0.053479,0.234888,0.43205,1.31545E+18,,-0.371832,negative,,0.549752,0.078475,0.010298,0.064914,0.126764
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.110133,0.293895,0.256483,0.086277,0.080976,1.31545E+18,,0,undeterminated,,0,0,0,0,0
1.31545E+18,,,,1.31545E+18,quoted,,negative,-0.711306,0.192083,0.385513,0.10269,0.112722,0.073348,1.31545E+18,,0,neutral,,0.142032,0.349761,0.153547,0.136163,0.039978
1.31545E+18,,,,1.31545E+18,quoted,,neutral,0,0.440831,0.03966,0.051389,0.123387,0.165309,1.31545E+18,,-0.813898,negative,,0.285632,0.055568,0.091577,0.131534,0.032752
