id,created_at,lang,retweet_count,referenced_tweets_id,referenced_tweets_type,text,sent_label,sent_score,sadness,joy,fear,disgust,anger,qt_id,qt_text,sent_score_qt,sent_label_qt,sent_language_qt,sadness_qt,joy_qt,fear_qt,disgust_qt,anger_qt
1.50631E+18,,,,1.50628E+18,quoted,,positive,0.886315,0.233066,0.285556,0.051357,0.130425,0.155694,1.50628E+18,,0.481303,positive,,0.595863,0.114279,0.013316,0.085796,0.038854
1.50631E+18,,,,1.50629E+18,quoted,,negative,-0.914911,0.245483,0.053554,0.221775,0.133892,0.174575,1.50629E+18,,0.692603,positive,,0.103251,0.208441,0.251488,0.0845,0.301411
1.50631E+18,,,,1.50627E+18,quoted,,positive,0.881998,0.112128,0.653591,0.043746,0.06876,0.033247,1.50627E+18,,0.984987,positive,,0.231664,0.407576,0.068453,0.066075,0.048805
1.50631E+18,,,,1.50628E+18,quoted,,neutral,0,0.117329,0.237925,0.072077,0.364495,0.047202,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50631E+18,,,,1.50628E+18,quoted,,negative,-0.836581,0.336913,0.112084,0.080628,0.162695,0.124103,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50631E+18,,,,1.50629E+18,quoted,,negative,-0.807571,0.353343,0.159427,0.065762,0.126347,0.057489,1.50629E+18,,-0.902362,negative,,0.135326,0.259934,0.058978,0.097874,0.075153
1.50631E+18,,,,1.5063E+18,quoted,,negative,-0.751832,0.143444,0.235602,0.103891,0.150229,0.079609,1.5063E+18,,0,neutral,,0.259477,0.695559,0.036552,0.006444,0.100814
1.50631E+18,,,,1.50601E+18,quoted,,positive,0.959408,0.177973,0.328455,0.033486,0.083904,0.154699,1.50601E+18,,0.962474,positive,,0.084014,0.591596,0.041874,0.028581,0.04986
1.50631E+18,,,,1.3117E+18,quoted,,neutral,0,0.093246,0.359678,0.019998,0.12683,0.283842,1.3117E+18,,0,neutral,,0.118703,0.498714,0.021565,0.015518,0.048108
1.50631E+18,,,,1.50631E+18,quoted,,negative,-0.980349,0.306256,0.224249,0.047639,0.304082,0.041969,1.50631E+18,,-0.947763,negative,,0.292763,0.13637,0.161626,0.213796,0.053659
1.50631E+18,,,,1.5063E+18,quoted,,negative,-0.791616,0.4692,0.368556,0.013199,0.118718,0.05809,1.5063E+18,,0.81928,positive,,0,0,0,0,0
1.50631E+18,,,,1.50631E+18,quoted,,negative,-0.879084,0.245435,0.16491,0.039973,0.280401,0.100171,1.50631E+18,,-0.754784,negative,,0.288217,0.144285,0.067508,0.354628,0.054262
1.50631E+18,,,,1.50598E+18,quoted,,negative,-0.912678,0.110759,0.201341,0.066463,0.377558,0.059854,1.50598E+18,,-0.826973,negative,,0.22529,0.005902,0.145091,0.069142,0.180004
1.50631E+18,,,,1.50628E+18,quoted,,negative,-0.994325,0.120924,0.091176,0.068733,0.442129,0.103708,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50631E+18,,,,1.50629E+18,quoted,,neutral,0,0.170554,0.23171,0.121808,0.081469,0.03512,1.50629E+18,,-0.902362,negative,,0.135326,0.259934,0.058978,0.097874,0.075153
1.50631E+18,,,,1.50598E+18,quoted,,neutral,0,0.626813,0.021058,0.046354,0.181144,0.103142,1.50598E+18,,-0.826973,negative,,0.22529,0.005902,0.145091,0.069142,0.180004
1.50631E+18,,,,1.50631E+18,quoted,,neutral,0,0.294081,0.038664,0.06225,0.666752,0.053521,1.50631E+18,,0,neutral,,0.31719,0.15545,0.077489,0.0916,0.085584
1.50631E+18,,,,1.50627E+18,quoted,,negative,-0.592127,0.210544,0.287421,0.056334,0.087389,0.211467,1.50627E+18,,0.508052,positive,,0,0,0,0,0
1.50631E+18,,,,1.506E+18,quoted,,negative,-0.683336,0.181765,0.183245,0.030936,0.239358,0.018966,1.506E+18,,-0.901417,negative,,0.636294,0.012165,0.020586,0.177866,0.112509
1.50631E+18,,,,1.50631E+18,quoted,,negative,-0.327871,0.189128,0.312866,0.062787,0.07941,0.069528,1.50631E+18,,0,neutral,,0.129857,0.297559,0.114177,0.143764,0.042976
1.50631E+18,,,,1.50631E+18,quoted,,negative,-0.802613,0.289627,0.33507,0.08492,0.049635,0.045959,1.50631E+18,,-0.927719,negative,,0.140116,0.276279,0.044199,0.24622,0.111693
1.50632E+18,,,,1.50631E+18,quoted,,negative,-0.941446,0.211146,0.195933,0.133073,0.144044,0.061237,1.50631E+18,,-0.754784,negative,,0.288217,0.144285,0.067508,0.354628,0.054262
1.50632E+18,,,,1.50626E+18,quoted,,positive,0.977663,0.104122,0.573218,0.076269,0.047736,0.052365,1.50626E+18,,-0.643643,negative,,0.112654,0.42196,0.050057,0.224779,0.038932
1.50632E+18,,,,1.50632E+18,quoted,,neutral,0,0.13219,0.441276,0.054135,0.106615,0.064195,1.50632E+18,,0,neutral,,0.172739,0.227515,0.091671,0.291875,0.058178
1.50632E+18,,,,1.50604E+18,quoted,,negative,-0.536963,0.133113,0.245674,0.157869,0.253605,0.069332,1.50604E+18,,0,neutral,,0.098507,0.290833,0.074508,0.329604,0.044286
1.50632E+18,,,,1.50628E+18,quoted,,neutral,0,0.224195,0.174981,0.064356,0.236468,0.045798,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50632E+18,,,,1.50631E+18,quoted,,negative,-0.803072,0.118139,0.241082,0.059075,0.252088,0.161778,1.50631E+18,,-0.927719,negative,,0.140116,0.276279,0.044199,0.24622,0.111693
1.50632E+18,,,,1.50629E+18,quoted,,negative,-0.660735,0.134675,0.2889,0.030182,0.366804,0.187465,1.50629E+18,,-0.317393,negative,,0.16415,0.222482,0.151937,0.066834,0.069398
1.50632E+18,,,,1.50604E+18,quoted,,negative,-0.792438,0.205259,0.047691,0.060668,0.157167,0.022667,1.50604E+18,,0,neutral,,0.073218,0.517746,0.113328,0.006328,0.106773
1.50632E+18,,,,1.50598E+18,quoted,,negative,-0.804944,0.273909,0.192758,0.056828,0.125662,0.19845,1.50598E+18,,-0.826973,negative,,0.22529,0.005902,0.145091,0.069142,0.180004
1.50632E+18,,,,1.5063E+18,quoted,,negative,-0.632777,0.09305,0.261685,0.049463,0.223244,0.134388,1.5063E+18,,0,neutral,,0.138907,0.161569,0.031637,0.712918,0.040835
1.50632E+18,,,,1.50628E+18,quoted,,neutral,0,0.534735,0.099054,0.043172,0.310773,0.072476,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50632E+18,,,,1.50628E+18,quoted,,negative,-0.422775,0.062738,0.285077,0.067814,0.201611,0.016344,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50632E+18,,,,1.50628E+18,quoted,,neutral,0,0.232539,0.39736,0.048468,0.231091,0.037149,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50632E+18,,,,1.50628E+18,quoted,,neutral,0,0.147826,0.119553,0.032707,0.096444,0.067139,1.50628E+18,,-0.614807,negative,,0.039193,0.322731,0.085131,0.139656,0.054845
1.50632E+18,,,,1.50594E+18,quoted,,negative,-0.810714,0.205481,0.164287,0.071648,0.109868,0.087516,1.50594E+18,,-0.89672,negative,,0.105289,0.009648,0.076394,0.638741,0.066318
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.880928,0.210782,0.207769,0.066795,0.117151,0.15686,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50633E+18,,,,1.50632E+18,quoted,,negative,-0.801345,0.391863,0.196098,0.057661,0.12986,0.103062,1.50632E+18,,-0.611928,negative,,0.184346,0.179985,0.117973,0.090061,0.05771
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.591784,0.261634,0.158932,0.050407,0.18904,0.126814,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50633E+18,,,,1.50594E+18,quoted,,positive,0.962386,0.147127,0.361131,0.016415,0.10215,0.372981,1.50594E+18,,0,neutral,,0.515314,0.377941,0.087744,0.007128,0.034688
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.672751,0.148748,0.128481,0.077309,0.144979,0.086503,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50633E+18,,,,1.50633E+18,quoted,,negative,-0.837742,0.141812,0.194102,0.110016,0.147039,0.072424,1.50633E+18,,-0.938145,negative,,0.125439,0.228221,0.034042,0.503496,0.142488
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.79598,0.14326,0.243656,0.047247,0.146103,0.193888,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50633E+18,,,,1.50631E+18,quoted,,negative,-0.789495,0.238879,0.239791,0.113588,0.096799,0.13842,1.50631E+18,,-0.754784,negative,,0.288217,0.144285,0.067508,0.354628,0.054262
1.50633E+18,,,,1.50629E+18,quoted,,negative,-0.394985,0.226529,0.193053,0.048181,0.117025,0.238648,1.50629E+18,,-0.902362,negative,,0.135326,0.259934,0.058978,0.097874,0.075153
1.50633E+18,,,,1.50633E+18,quoted,,negative,-0.973526,0.677066,0.111866,0.041745,0.076276,0.10383,1.50633E+18,,-0.894801,negative,,0.350704,0.017302,0.072719,0.585518,0.092767
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.725825,0.271253,0.181674,0.069959,0.296578,0.055566,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
1.50633E+18,,,,1.50633E+18,quoted,,neutral,0,0.158798,0.448543,0.024724,0.267003,0.124241,1.50633E+18,,0,neutral,,0.115969,0.09106,0.037195,0.582385,0.023111
1.50633E+18,,,,1.50631E+18,quoted,,negative,-0.629598,0.151901,0.301385,0.082636,0.247807,0.085156,1.50631E+18,,-0.927719,negative,,0.140116,0.276279,0.044199,0.24622,0.111693
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.498369,0.250795,0.256885,0.053847,0.081384,0.308224,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50633E+18,,,,1.50626E+18,quoted,,negative,-0.499664,0.312782,0.325808,0.024533,0.273755,0.071117,1.50626E+18,,-0.722099,negative,,0.118192,0.012892,0.013705,0.339385,0.244883
1.50633E+18,,,,1.50598E+18,quoted,,negative,-0.734446,0.155406,0.223721,0.064546,0.186116,0.143711,1.50598E+18,,-0.826973,negative,,0.22529,0.005902,0.145091,0.069142,0.180004
1.50633E+18,,,,1.50628E+18,quoted,,negative,-0.508291,0.179977,0.301679,0.032388,0.131643,0.162356,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50634E+18,,,,1.50598E+18,quoted,,neutral,0,0.138904,0.300631,0.146979,0.142209,0.082401,1.50598E+18,,-0.826973,negative,,0.22529,0.005902,0.145091,0.069142,0.180004
1.50634E+18,,,,1.50628E+18,quoted,,negative,-0.889338,0.288573,0.149673,0.067776,0.166267,0.128833,1.50628E+18,,0,neutral,,0.178663,0.331518,0.105542,0.043119,0.057846
1.50634E+18,,,,1.43528E+18,quoted,,negative,-0.585083,0.337398,0.172396,0.358916,0.019642,0.026658,1.43528E+18,,0.384691,positive,,0.310029,0.221042,0.131197,0.035329,0.058706
1.50634E+18,,,,1.5063E+18,quoted,,positive,0.88124,0.176096,0.547782,0.047391,0.045309,0.037716,1.5063E+18,,0,neutral,,0.102312,0.470683,0.059043,0.373702,0.022383
1.50634E+18,,,,1.50598E+18,quoted,,negative,-0.999363,0.124781,0.171984,0.228779,0.338009,0.041961,1.50598E+18,,-0.826973,negative,,0.22529,0.005902,0.145091,0.069142,0.180004
1.50634E+18,,,,1.50631E+18,quoted,,negative,-0.503641,0.117573,0.150858,0.061197,0.216459,0.141339,1.50631E+18,,-0.927719,negative,,0.140116,0.276279,0.044199,0.24622,0.111693
1.50634E+18,,,,1.5063E+18,quoted,,neutral,0,0.119483,0.265808,0.090931,0.307732,0.043567,1.5063E+18,,0,neutral,,0.125078,0.487418,0.032815,0.285936,0.06083
1.50634E+18,,,,1.50626E+18,quoted,,negative,-0.845862,0.148953,0.11366,0.08421,0.167093,0.258026,1.50626E+18,,-0.643643,negative,,0.112654,0.42196,0.050057,0.224779,0.038932
1.50634E+18,,,,1.50628E+18,quoted,,negative,-0.443193,0.110267,0.363137,0.065239,0.121312,0.071865,1.50628E+18,,0.611034,positive,,0.325058,0.301368,0.127341,0.047165,0.033655
